an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,RFU3000,RFU0501,RFU0600,RFU0601,PRC1400,PRC1401,PRC1500,PRC1501,PRC1600,PRC1601,PRC2200,RFU3001,PRC2201,PRC2300,PRC2000,RAT0130,RAT0131,IND0102,RFU3002,RFU3003,RFU0700,RFU0702,PRR0202,PRR0203,RFU0400,RFU0401,RFU0500
2023,2023,80140,Val-des-Bois,M,917,1 @ 1 999,AR800,Papineau,07,Outaouais,,,298885713.000000,,20063715.000000,,0.862800,,0.062200,,0.007800,,0.067200,,,304260.000000,281740.000000,194841.000000,,112.000000,1534.000000,,298537120.000000,,257587085.000000,,18567066.000000,,2319254.000000
2023,2023,80145,Bowman,M,703,1 @ 1 999,AR800,Papineau,07,Outaouais,,,180912186.000000,,15866368.000000,,0.848600,,0.054500,,0.009100,,0.087700,,,271450.000000,246866.000000,169871.000000,,98.000000,1065.000000,,180912186.000000,,153526821.000000,,9867270.000000,,1651727.000000
2023,2023,81017,Gatineau,V,292281,100 000 et plus,AR811,Hors MRC - Gatineau,07,Outaouais,,,57110429744.400000,,1024638295.000000,,0.802600,,0.172400,,0.005300,,0.019800,,,387427.000000,302767.000000,570255.000000,,107.000000,100149.000000,,51806437936.150000,,41577788631.150000,,8929864295.000000,,274146715.000000
2023,2023,82005,L'Ange-Gardien,M,6574,2 000 @ 9 999,AR820,Les Collines-de-l'Outaouais,07,Outaouais,,,1245694176.400000,,71866785.000000,,0.818300,,0.061600,,0.062100,,0.058000,,,448126.000000,400961.000000,341848.000000,,124.000000,3644.000000,,1239300065.000000,,1014165380.000000,,76347720.000000,,76920180.000000
2023,2023,82015,Val-des-Monts,M,13061,10 000 @ 24 999,AR820,Les Collines-de-l'Outaouais,07,Outaouais,,,3443256516.840000,,209093682.000000,,0.894500,,0.028600,,0.015700,,0.061300,,,468586.000000,398768.000000,309451.000000,,74.000000,11127.000000,,3411504411.000000,,3051439230.000000,,97574778.000000,,53396721.000000
2023,2023,82020,Cantley,M,11615,10 000 @ 24 999,AR820,Les Collines-de-l'Outaouais,07,Outaouais,,,2241957567.200000,,103870000.000000,,0.916800,,0.028800,,0.007500,,0.046800,,,500739.000000,446335.000000,414487.000000,,99.000000,5409.000000,,2218142030.000000,,2033540470.000000,,63989120.000000,,16742440.000000
2023,2023,82025,Chelsea,M,8337,2 000 @ 9 999,AR820,Les Collines-de-l'Outaouais,07,Outaouais,,,2405309493.580000,,116752804.000000,,0.898400,,0.043700,,0.005000,,0.052900,,,571888.000000,530946.000000,516604.000000,,188.000000,4656.000000,,2206438381.000000,,1982170267.000000,,96505787.000000,,11009523.000000
2023,2023,82030,Pontiac,M,6208,2 000 @ 9 999,AR820,Les Collines-de-l'Outaouais,07,Outaouais,,,1174007664.000000,,39136500.000000,,0.811600,,0.016500,,0.136000,,0.036000,,,372747.000000,321824.000000,299645.000000,,109.000000,3918.000000,,1087056400.000000,,882207200.000000,,17917200.000000,,147795500.000000
2023,2023,82035,La Pêche,M,8640,2 000 @ 9 999,AR820,Les Collines-de-l'Outaouais,07,Outaouais,,,2400521663.780000,,150192141.000000,,0.831700,,0.059000,,0.045200,,0.064200,,,427286.000000,366726.000000,287936.000000,,105.000000,8337.000000,,2340740352.000000,,1946774795.000000,,138040652.000000,,105732764.000000
2023,2023,83005,Denholm,M,475,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,07,Outaouais,,,170734300.000000,,6690200.000000,,0.916500,,0.011000,,0.033300,,0.039200,,,227347.000000,246315.000000,191192.000000,,110.000000,893.000000,,170734300.000000,,156472600.000000,,1878600.000000,,5692900.000000
2023,2023,83010,Low,CT,1056,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,07,Outaouais,,,268656260.000000,,20918300.000000,,0.733200,,0.035800,,0.152500,,0.078500,,,194178.000000,211568.000000,168226.000000,,97.000000,1597.000000,,266309100.000000,,195262300.000000,,9521400.000000,,40607100.000000
2023,2023,83015,Kazabazua,M,1030,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,07,Outaouais,,,217424393.500000,,18456350.000000,,0.816500,,0.039200,,0.058500,,0.085700,,,158934.000000,187137.000000,131295.000000,,76.000000,1656.000000,,215389940.000000,,175875250.000000,,8451235.000000,,12607105.000000
2023,2023,83020,Lac-Sainte-Marie,M,635,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,07,Outaouais,,,461375755.260000,,55920564.000000,,0.826700,,0.024300,,0.027500,,0.121500,,,315594.000000,338708.000000,220754.000000,,127.000000,2090.000000,,460220985.000000,,380452611.000000,,11182878.000000,,12664932.000000
2023,2023,83032,Gracefield,V,2618,2 000 @ 9 999,AR830,La Vallée-de-la-Gatineau,07,Outaouais,,,718446685.440000,,52753536.000000,,0.821900,,0.045700,,0.057900,,0.074600,,,197158.000000,248962.000000,205095.000000,,75.000000,3503.000000,,707599992.000000,,581564808.000000,,32336436.000000,,40945212.000000
2023,2023,83040,Cayamant,M,876,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,07,Outaouais,,,241788109.200000,,15046812.000000,,0.919400,,0.010800,,0.007400,,0.062300,,,183495.000000,193992.000000,136065.000000,,78.000000,1777.000000,,241376256.000000,,221931600.000000,,2609244.000000,,1788600.000000
2023,2023,83045,Blue Sea,M,680,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,07,Outaouais,,,259080582.800000,,19413180.000000,,0.908500,,0.009500,,0.006900,,0.075000,,,226029.000000,238429.000000,159434.000000,,92.000000,1625.000000,,258689164.000000,,235030500.000000,,2453632.000000,,1791852.000000
2023,2023,83050,Bouchette,M,712,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,07,Outaouais,,,218288052.000000,,15027600.000000,,0.815400,,0.046600,,0.068900,,0.069100,,,182571.000000,233318.000000,162055.000000,,93.000000,1347.000000,,217445300.000000,,177308700.000000,,10129600.000000,,14979400.000000
2023,2023,83055,Sainte-Thérèse-de-la-Gatineau,M,574,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,07,Outaouais,,,190085052.000000,,23213000.000000,,0.841300,,0.011200,,0.025000,,0.122500,,,227507.000000,240126.000000,153048.000000,,88.000000,1242.000000,,189545000.000000,,159472100.000000,,2124400.000000,,4735500.000000
2023,2023,83060,Messines,M,1711,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,07,Outaouais,,,319444392.960000,,15992576.000000,,0.891000,,0.035900,,0.023000,,0.050100,,,230357.000000,222584.000000,179665.000000,,103.000000,1778.000000,,319132032.000000,,284346752.000000,,11455872.000000,,7336832.000000
2023,2023,83065,Maniwaki,V,3854,2 000 @ 9 999,AR830,La Vallée-de-la-Gatineau,07,Outaouais,,,328718692.000000,,2811400.000000,,0.704600,,0.284500,,0.001100,,0.009700,,,131537.000000,95416.000000,187839.000000,,68.000000,1750.000000,,288430700.000000,,203238000.000000,,82071000.000000,,310300.000000
2023,2023,83070,Déléage,M,1931,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,07,Outaouais,,,199994916.240000,,10749903.000000,,0.862200,,0.038700,,0.045100,,0.053900,,,175508.000000,159800.000000,128697.000000,,74.000000,1554.000000,,199351272.000000,,171889231.000000,,7712836.000000,,8999302.000000
2023,2023,83075,Egan-Sud,M,498,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,07,Outaouais,,,73098953.000000,,4828839.000000,,0.574200,,0.274500,,0.084000,,0.067400,,,194749.000000,169368.000000,177425.000000,,102.000000,412.000000,,71596474.000000,,41107124.000000,,19649910.000000,,6010601.000000
2023,2023,83085,Bois-Franc,M,411,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,07,Outaouais,,,42221304.720000,,2626000.000000,,0.583300,,0.307200,,0.046600,,0.062900,,,123245.000000,111046.000000,115675.000000,,67.000000,365.000000,,41770267.000000,,24365240.000000,,12832252.000000,,1946775.000000
2023,2023,83088,Montcerf-Lytton,M,673,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,07,Outaouais,,,98796828.040000,,6797529.000000,,0.734100,,0.115600,,0.080800,,0.069500,,,155017.000000,165812.000000,137028.000000,,79.000000,721.000000,,97742659.000000,,71754228.000000,,11297478.000000,,7893424.000000
2023,2023,83090,Aumond,CT,819,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,07,Outaouais,,,146881749.000000,,11795182.000000,,0.831600,,0.042200,,0.045900,,0.080300,,,211872.000000,190879.000000,129184.000000,,74.000000,1137.000000,,146881749.000000,,122150056.000000,,6193992.000000,,6742519.000000
2023,2023,83095,Grand-Remous,M,1212,1 @ 1 999,AR830,La Vallée-de-la-Gatineau,07,Outaouais,,,202373931.180000,,18968382.000000,,0.738500,,0.149500,,0.017700,,0.094300,,,175366.000000,172134.000000,153198.000000,,88.000000,1321.000000,,201152013.000000,,148546068.000000,,30072147.000000,,3565416.000000
2023,2023,84005,Bristol,M,1044,1 @ 1 999,AR840,Pontiac,07,Outaouais,,,354938435.500000,,18968061.000000,,0.715500,,0.022700,,0.208300,,0.053400,,,245914.000000,260539.000000,220185.000000,,127.000000,1612.000000,,354935627.000000,,253952105.000000,,8070259.000000,,73945202.000000
2023,2023,84010,Shawville,M,1584,1 @ 1 999,AR840,Pontiac,07,Outaouais,,,234304819.020000,,3230221.000000,,0.803700,,0.158800,,0.019600,,0.017800,,,224278.000000,180827.000000,285738.000000,,164.000000,820.000000,,181247104.000000,,145670332.000000,,28787317.000000,,3559234.000000
2023,2023,84015,Clarendon,M,1257,1 @ 1 999,AR840,Pontiac,07,Outaouais,,,362817017.940000,,16574127.000000,,0.483100,,0.042100,,0.429200,,0.045700,,,236227.000000,223526.000000,238382.000000,,137.000000,1522.000000,,362740548.000000,,175239030.000000,,15257187.000000,,155670204.000000
2023,2023,84020,Portage-du-Fort,VL,208,1 @ 1 999,AR840,Pontiac,07,Outaouais,,,24346665.000000,,2184630.000000,,0.862600,,0.047600,,,,0.089800,,,131465.000000,139433.000000,106317.000000,,61.000000,229.000000,,24337110.000000,,20993910.000000,,1158570.000000,,
2023,2023,84025,Bryson,M,698,1 @ 1 999,AR840,Pontiac,07,Outaouais,,,43749980.000000,,831256.000000,,0.924300,,0.056600,,,,0.019000,,,144228.000000,127511.000000,126812.000000,,73.000000,345.000000,,43673768.000000,,40369044.000000,,2473468.000000,,
2023,2023,84030,Campbell's Bay,M,738,1 @ 1 999,AR840,Pontiac,07,Outaouais,,,60849736.060000,,1070991.000000,,0.826200,,0.144800,,0.008600,,0.020300,,,146646.000000,128263.000000,157234.000000,,90.000000,387.000000,,52660423.000000,,43507533.000000,,7627366.000000,,454533.000000
2023,2023,84035,L'Île-du-Grand-Calumet,M,660,1 @ 1 999,AR840,Pontiac,07,Outaouais,,,154432889.220000,,16350848.000000,,0.622000,,0.004100,,0.267400,,0.106600,,,213135.000000,202115.000000,163421.000000,,94.000000,945.000000,,153436262.000000,,95440180.000000,,623832.000000,,41021402.000000
2023,2023,84040,Litchfield,M,461,1 @ 1 999,AR840,Pontiac,07,Outaouais,,,163713752.000000,,16851738.000000,,0.585000,,0.080800,,0.231300,,0.102900,,,233725.000000,211830.000000,173978.000000,,100.000000,941.000000,,163713752.000000,,95766828.000000,,13235780.000000,,37859406.000000
2023,2023,84045,Thorne,M,471,1 @ 1 999,AR840,Pontiac,07,Outaouais,,,182647717.000000,,19921093.000000,,0.849700,,0.011900,,0.029300,,0.109100,,,235865.000000,221123.000000,156510.000000,,90.000000,1167.000000,,182634509.000000,,155190952.000000,,2168271.000000,,5354193.000000
2023,2023,84050,Alleyn-et-Cawood,M,189,1 @ 1 999,AR840,Pontiac,07,Outaouais,,,84697677.100000,,15673695.000000,,0.796500,,0.001900,,0.016500,,0.185100,,,146626.000000,161943.000000,103039.000000,,59.000000,822.000000,,84693245.000000,,67456930.000000,,163070.000000,,1399550.000000
2023,2023,84055,Otter Lake,M,968,1 @ 1 999,AR840,Pontiac,07,Outaouais,,,342104117.940000,,42142785.000000,,0.850700,,0.017200,,0.008600,,0.123500,,,212616.000000,221801.000000,160612.000000,,92.000000,2130.000000,,341199555.000000,,290255268.000000,,5854038.000000,,2947464.000000
2023,2023,84060,Fort-Coulonge,VL,1306,1 @ 1 999,AR840,Pontiac,07,Outaouais,,,75338954.400000,,1622412.000000,,0.889400,,0.088100,,,,0.022500,,,124959.000000,99316.000000,121711.000000,,70.000000,619.000000,,71995476.000000,,64030092.000000,,6342972.000000,,
2023,2023,84065,Mansfield-et-Pontefract,M,2358,2 000 @ 9 999,AR840,Pontiac,07,Outaouais,,,337911652.500000,,26367875.000000,,0.788000,,0.076700,,0.054100,,0.081200,,,210913.000000,185154.000000,151598.000000,,55.000000,2229.000000,,324912962.500000,,256024375.000000,,24929837.500000,,17590875.000000
2023,2023,84070,Waltham,M,369,1 @ 1 999,AR840,Pontiac,07,Outaouais,,,90828020.650000,,13735020.000000,,0.754600,,0.021300,,0.059800,,0.164400,,,162910.000000,153004.000000,119984.000000,,69.000000,757.000000,,83546580.000000,,63042980.000000,,1776060.000000,,4992520.000000
2023,2023,84082,L'Isle-aux-Allumettes,M,1338,1 @ 1 999,AR840,Pontiac,07,Outaouais,,,371003394.120000,,31156050.000000,,0.788700,,0.013500,,0.113100,,0.084700,,,232254.000000,228984.000000,177514.000000,,102.000000,2090.000000,,367971474.000000,,290227788.000000,,4962284.000000,,41625352.000000
2023,2023,84090,Chichester,CT,352,1 @ 1 999,AR840,Pontiac,07,Outaouais,,,81110346.240000,,8157842.000000,,0.635700,,0.019000,,0.244800,,0.100600,,,218798.000000,215427.000000,189068.000000,,109.000000,429.000000,,81109336.000000,,51559046.000000,,1538460.000000,,19853988.000000
2023,2023,84095,Sheenboro,M,108,1 @ 1 999,AR840,Pontiac,07,Outaouais,,,99299200.000000,,9470032.000000,,0.813500,,0.015400,,0.075700,,0.095400,,,264160.000000,252191.000000,176062.000000,,101.000000,564.000000,,99269352.000000,,80754336.000000,,1532960.000000,,7512024.000000
2023,2023,84100,Rapides-des-Joachims,M,164,1 @ 1 999,AR840,Pontiac,07,Outaouais,,,31410839.000000,,1512201.000000,,0.845400,,0.106200,,,,0.048400,,,154768.000000,164491.000000,137767.000000,,79.000000,228.000000,,31216394.000000,,26389837.000000,,3314356.000000,,
2023,2023,85005,Témiscaming,V,2343,2 000 @ 9 999,AR850,Témiscamingue,08,Abitibi-Témiscamingue,,,357468418.560000,,5253120.000000,,0.591600,,0.392100,,0.000900,,0.015300,,,136147.000000,130046.000000,229000.000000,,83.000000,1561.000000,,342451328.000000,,202607872.000000,,134282624.000000,,307712.000000
2023,2023,85010,Kipawa,M,461,1 @ 1 999,AR850,Témiscamingue,08,Abitibi-Témiscamingue,,,80907256.000000,,2173424.000000,,0.950700,,0.020500,,0.001500,,0.027400,,,243236.000000,194175.000000,196855.000000,,113.000000,411.000000,,79345558.000000,,75432780.000000,,1623602.000000,,115752.000000
2023,2023,85015,Saint-Édouard-de-Fabre,P,659,1 @ 1 999,AR850,Témiscamingue,08,Abitibi-Témiscamingue,,,73380886.000000,,1559200.000000,,0.678700,,0.034900,,0.265100,,0.021400,,,179975.000000,155936.000000,155139.000000,,89.000000,473.000000,,72977200.000000,,49529400.000000,,2544300.000000,,19344300.000000
2023,2023,85020,Béarn,M,715,1 @ 1 999,AR850,Témiscamingue,08,Abitibi-Témiscamingue,,,79476300.000000,,559300.000000,,0.629300,,0.097900,,0.265700,,0.007100,,,137019.000000,118292.000000,120601.000000,,69.000000,659.000000,,78586600.000000,,49453300.000000,,7692600.000000,,20881400.000000
2023,2023,85025,Ville-Marie,V,2452,2 000 @ 9 999,AR850,Témiscamingue,08,Abitibi-Témiscamingue,,,297230566.000000,,2291500.000000,,0.765200,,0.221600,,0.004300,,0.008900,,,212007.000000,145913.000000,263502.000000,,96.000000,1128.000000,,256353400.000000,,196154800.000000,,56811400.000000,,1095700.000000
2023,2023,85030,Duhamel-Ouest,M,891,1 @ 1 999,AR850,Témiscamingue,08,Abitibi-Témiscamingue,,,153168600.000000,,5015900.000000,,0.756100,,0.053600,,0.157400,,0.033000,,,287472.000000,239892.000000,206427.000000,,119.000000,742.000000,,152012500.000000,,114931600.000000,,8143200.000000,,23921800.000000
2023,2023,85037,Lorrainville,M,1221,1 @ 1 999,AR850,Témiscamingue,08,Abitibi-Témiscamingue,,,128341886.000000,,292800.000000,,0.623700,,0.066100,,0.307700,,0.002400,,,161807.000000,131698.000000,207673.000000,,119.000000,618.000000,,120419500.000000,,75109500.000000,,7959200.000000,,37058000.000000
2023,2023,85045,Saint-Bruno-de-Guigues,M,1173,1 @ 1 999,AR850,Témiscamingue,08,Abitibi-Témiscamingue,,,162857174.000000,,6393500.000000,,0.629500,,0.042800,,0.287600,,0.040100,,,219971.000000,174362.000000,196925.000000,,113.000000,827.000000,,159524100.000000,,100418300.000000,,6834100.000000,,45878200.000000
2023,2023,85052,Laverlochère-Angliers,M,969,1 @ 1 999,AR850,Témiscamingue,08,Abitibi-Témiscamingue,,,112802682.000000,,1550400.000000,,0.705000,,0.060200,,0.220700,,0.014100,,,160361.000000,142854.000000,136400.000000,,78.000000,827.000000,,110242700.000000,,77721700.000000,,6639600.000000,,24331000.000000
2023,2023,85055,Fugèreville,M,332,1 @ 1 999,AR850,Témiscamingue,08,Abitibi-Témiscamingue,,,38034576.000000,,272136.000000,,0.579500,,0.035500,,0.377800,,0.007200,,,111003.000000,104955.000000,102519.000000,,59.000000,371.000000,,38034576.000000,,22042812.000000,,1349256.000000,,14370372.000000
2023,2023,85060,Latulipe-et-Gaboury,CU,305,1 @ 1 999,AR850,Témiscamingue,08,Abitibi-Témiscamingue,,,27156682.040000,,402283.000000,,0.663000,,0.062100,,0.258800,,0.016000,,,84718.000000,79122.000000,69991.000000,,40.000000,388.000000,,25077492.000000,,16626519.000000,,1558329.000000,,6490361.000000
2023,2023,85065,Belleterre,V,304,1 @ 1 999,AR850,Témiscamingue,08,Abitibi-Témiscamingue,,,13695924.000000,,206460.000000,,0.870500,,0.107500,,0.007000,,0.015100,,,63254.000000,54450.000000,35947.000000,,21.000000,381.000000,,13691832.000000,,11918601.000000,,1471446.000000,,95325.000000
2023,2023,85070,Laforce,M,559,1 @ 1 999,AR850,Témiscamingue,08,Abitibi-Témiscamingue,,,13949430.000000,,119020.000000,,0.645600,,0.090100,,0.247900,,0.016500,,,61600.000000,63294.000000,74997.000000,,43.000000,186.000000,,7221390.000000,,4662130.000000,,650320.000000,,1789920.000000
2023,2023,85075,Moffet,M,204,1 @ 1 999,AR850,Témiscamingue,08,Abitibi-Témiscamingue,,,30753540.000000,,1533276.000000,,0.789300,,0.053600,,0.107300,,0.049900,,,109615.000000,110528.000000,71024.000000,,41.000000,433.000000,,30753540.000000,,24272676.000000,,1648512.000000,,3299076.000000
2023,2023,85085,Saint-Eugène-de-Guigues,M,470,1 @ 1 999,AR850,Témiscamingue,08,Abitibi-Témiscamingue,,,79643502.000000,,1396600.000000,,0.512300,,0.015000,,0.455000,,0.017700,,,174642.000000,152270.000000,178974.000000,,103.000000,445.000000,,78992200.000000,,40464200.000000,,1187700.000000,,35943700.000000
2023,2023,85090,Notre-Dame-du-Nord,M,1034,1 @ 1 999,AR850,Témiscamingue,08,Abitibi-Témiscamingue,,,119416687.460000,,1775828.000000,,0.713300,,0.122300,,0.147900,,0.016500,,,166296.000000,128176.000000,173823.000000,,100.000000,687.000000,,107767864.000000,,76875302.000000,,13181479.000000,,15935255.000000
2023,2023,85095,Guérin,CT,311,1 @ 1 999,AR850,Témiscamingue,08,Abitibi-Témiscamingue,,,36078961.800000,,1121295.000000,,0.717800,,0.057800,,0.193100,,0.031300,,,131250.000000,109600.000000,81076.000000,,47.000000,445.000000,,35798805.000000,,25695600.000000,,2067975.000000,,6913935.000000
2023,2023,85100,Nédélec,CT,364,1 @ 1 999,AR850,Témiscamingue,08,Abitibi-Témiscamingue,,,37987493.860000,,368431.000000,,0.396600,,0.017400,,0.576100,,0.009900,,,100134.000000,94034.000000,105229.000000,,61.000000,361.000000,,37109870.000000,,14717052.000000,,646325.000000,,21378062.000000
2023,2023,85105,Rémigny,M,294,1 @ 1 999,AR850,Témiscamingue,08,Abitibi-Témiscamingue,,,37878960.000000,,839370.000000,,0.761300,,0.007800,,0.208700,,0.022200,,,149261.000000,114012.000000,56536.000000,,33.000000,670.000000,,37878960.000000,,28838460.000000,,295365.000000,,7905765.000000
2023,2023,86042,Rouyn-Noranda,V,43097,25 000 @ 99 999,AR861,Hors MRC - Rouyn-Noranda,08,Abitibi-Témiscamingue,,,6016428850.320000,,81991008.000000,,0.809600,,0.167300,,0.008300,,0.014800,,,297512.000000,204134.000000,303095.000000,,60.000000,19850.000000,,5542471656.000000,,4487448168.000000,,927215640.000000,,45816840.000000
2023,2023,87005,Duparquet,V,727,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,70928663.520000,,527696.000000,,0.957900,,0.034600,,,,0.007500,,,197305.000000,158085.000000,148697.000000,,86.000000,477.000000,,70149352.000000,,67195336.000000,,2426320.000000,,
2023,2023,87010,Rapide-Danseur,M,366,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,44264502.000000,,2068122.000000,,0.905300,,0.018100,,0.026900,,0.049800,,,198169.000000,166025.000000,107178.000000,,62.000000,413.000000,,41546694.000000,,37612539.000000,,750300.000000,,1115733.000000
2023,2023,87015,Roquemaure,M,409,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,30355694.320000,,1294792.000000,,0.776200,,0.019400,,0.161300,,0.043200,,,118416.000000,108105.000000,74768.000000,,43.000000,406.000000,,30005836.000000,,23289784.000000,,582552.000000,,4838708.000000
2023,2023,87020,Gallichan,M,472,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,48364869.960000,,1971421.320000,,0.885700,,0.010200,,0.063300,,0.040800,,,181734.000000,144684.000000,103787.000000,,60.000000,466.000000,,48355561.320000,,42830040.000000,,493812.000000,,3060288.000000
2023,2023,87025,Palmarolle,M,1407,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,130849199.440000,,1364392.000000,,0.838800,,0.035500,,0.115100,,0.010600,,,200769.000000,168775.000000,156145.000000,,90.000000,838.000000,,128616508.000000,,107881044.000000,,4569008.000000,,14802064.000000
2023,2023,87030,Sainte-Germaine-Boulé,M,994,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,67448946.700000,,740830.000000,,0.767700,,0.050900,,0.170200,,0.011200,,,160371.000000,137473.000000,123533.000000,,71.000000,546.000000,,66184915.000000,,50812520.000000,,3368810.000000,,11262755.000000
2023,2023,87035,Poularies,M,683,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,43966711.200000,,871440.000000,,0.731600,,0.034000,,0.214200,,0.020100,,,139920.000000,119793.000000,104187.000000,,60.000000,422.000000,,43273680.000000,,31659600.000000,,1472520.000000,,9270120.000000
2023,2023,87042,Taschereau,M,926,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,52272546.480000,,1021020.000000,,0.881500,,0.056200,,0.042200,,0.020000,,,112480.000000,96464.000000,73314.000000,,42.000000,713.000000,,51032916.000000,,44987052.000000,,2869680.000000,,2155164.000000
2023,2023,87050,Authier,M,260,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,16688760.000000,,773280.000000,,0.791000,,0.093000,,0.069600,,0.046300,,,113482.000000,99424.000000,67293.000000,,39.000000,248.000000,,16686720.000000,,13199520.000000,,1552320.000000,,1161600.000000
2023,2023,87058,Macamic,V,2688,2 000 @ 9 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,212624515.220000,,3712558.000000,,0.885000,,0.035500,,0.060500,,0.019000,,,182456.000000,143269.000000,142797.000000,,52.000000,1489.000000,,195250574.000000,,172797668.000000,,6935670.000000,,11804678.000000
2023,2023,87070,Sainte-Hélène-de-Mancebourg,P,371,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,31518568.760000,,859712.000000,,0.813000,,0.008000,,0.151100,,0.027900,,,167243.000000,148177.000000,117169.000000,,67.000000,269.000000,,30848286.000000,,25079943.000000,,247779.000000,,4660852.000000
2023,2023,87075,Clerval,M,399,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,40139405.840000,,907254.000000,,0.833100,,0.002300,,0.141900,,0.022600,,,148100.000000,119142.000000,89797.000000,,52.000000,447.000000,,40139232.000000,,33441410.000000,,93174.000000,,5697394.000000
2023,2023,87080,La Reine,M,340,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,18975354.440000,,569177.000000,,0.597900,,0.114700,,0.257400,,0.030000,,,86467.000000,75835.000000,51147.000000,,29.000000,371.000000,,18973598.000000,,11344389.000000,,2176748.000000,,4883284.000000
2023,2023,87085,Dupuy,M,927,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,72568269.320000,,578379.000000,,0.828800,,0.030100,,0.133000,,0.008100,,,172365.000000,152338.000000,114461.000000,,66.000000,634.000000,,71128246.000000,,58948649.000000,,2137681.000000,,9463537.000000
2023,2023,87090,La Sarre,V,7201,2 000 @ 9 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,761282016.000000,,6964430.000000,,0.767600,,0.213700,,0.008800,,0.009900,,,202673.000000,141221.000000,219263.000000,,80.000000,3472.000000,,705958770.000000,,541896960.000000,,150863680.000000,,6233700.000000
2023,2023,87095,Chazel,M,293,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,17592945.000000,,733599.000000,,0.824600,,0.047100,,0.086700,,0.041700,,,116911.000000,96277.000000,66640.000000,,38.000000,264.000000,,17592945.000000,,14506701.000000,,827949.000000,,1524696.000000
2023,2023,87100,Authier-Nord,M,302,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,16802048.160000,,798876.000000,,0.823300,,0.011800,,0.115200,,0.049600,,,93059.000000,79983.000000,54730.000000,,31.000000,307.000000,,16090380.000000,,13247604.000000,,189648.000000,,1854252.000000
2023,2023,87105,Val-Saint-Gilles,M,175,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,9371845.000000,,611898.000000,,0.928700,,0.006000,,,,0.065300,,,105455.000000,108963.000000,75579.000000,,43.000000,124.000000,,9371845.000000,,8703898.000000,,56049.000000,,
2023,2023,87110,Clermont,CT,499,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,39119985.400000,,750362.000000,,0.916800,,0.022500,,0.041300,,0.019400,,,167862.000000,158044.000000,116083.000000,,67.000000,337.000000,,38625058.000000,,35412272.000000,,869070.000000,,1593354.000000
2023,2023,87115,Normétal,M,754,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,27676342.320000,,222816.000000,,0.914200,,0.077100,,,,0.008700,,,67600.000000,57504.000000,59906.000000,,34.000000,462.000000,,25623576.000000,,23425512.000000,,1975248.000000,,
2023,2023,87120,Saint-Lambert,P,201,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Témiscamingue,,,9260424.000000,,297906.000000,,0.816100,,0.026200,,0.125600,,0.032200,,,88258.000000,88310.000000,61327.000000,,35.000000,151.000000,,9260424.000000,,7557243.000000,,242310.000000,,1162965.000000
